P_a,SaO2sup,temp,DHbO2,DHHb,CCO,DHbT,DHbdiff,t
79.7618575301,0.97,33.2505,-7.4289646859,-5.8116774239,-2.1589172934,-13.2406421098,-1.617287262,18706
69.4560862275,0.96,33.2454,-7.4293765337,-5.8198218523,-2.1589529997,-13.249198386,-1.6095546814,18716
70.6902248503,0.96,33.2418,-7.4028646086,-5.878812014,-2.1507072217,-13.2816766225,-1.5240525946,18726
72.9560048193,0.96,33.2404,-7.4059365977,-5.7968531962,-2.1665967164,-13.2027897938,-1.6090834015,18737
72.7564626506,0.97,33.238,-7.3358155113,-5.7695066017,-2.1875173345,-13.105322113,-1.5663089097,18747
68.4035309524,0.97,33.237,-7.2753109501,-5.7946890376,-2.195173278,-13.0699999877,-1.4806219125,18758
71.6759041916,0.97,33.2354,-7.258444176,-5.7730749395,-2.2021477059,-13.0315191155,-1.4853692365,18768
71.7031227545,0.97,33.2343,-7.3746200217,-5.7562645782,-2.1850637017,-13.1308845998,-1.6183554435,18779
78.8071634731,0.97,33.2332,-7.3178921205,-5.7327818342,-2.2088438121,-13.0506739547,-1.5851102863,18789
69.8107807229,0.97,33.2327,-7.2880802813,-5.8284820558,-2.1891125834,-13.116562337,-1.4595982255,18800
71.2754267062,0.97,33.2316,-7.3418373471,-5.7897520637,-2.175948951,-13.1315894108,-1.5520852834,18810
73.1158793939,0.97,33.2315,-7.2785702076,-5.7804057801,-2.1952332474,-13.0589759877,-1.4981644275,18821
73.5720928144,0.97,33.2307,-7.2352830999,-5.8791705605,-2.1589868481,-13.1144536604,-1.3561125394,18831
66.6952389222,0.97,33.2302,-7.2696835261,-5.7170175561,-2.2229930256,-12.9867010822,-1.5526659701,18841
71.0690313253,0.97,33.228,-7.3049627369,-5.850091531,-2.1648058414,-13.1550542679,-1.4548712059,18852
71.1980131737,0.97,33.2272,-7.286895563,-5.854192356,-2.1938619243,-13.141087919,-1.4327032071,18862
69.006975,0.97,33.2266,-7.3377201565,-5.8093147429,-2.1739353455,-13.1470348994,-1.5284054136,18873
67.1333511905,0.97,33.2234,-7.3298350887,-5.7554794191,-2.1955954093,-13.0853145078,-1.5743556695,18883
70.5750182635,0.97,33.2205,-7.2654240233,-5.6857248603,-2.2371576312,-12.9511488835,-1.579699163,18894
69.177242515,0.97,33.217,-7.2747304655,-5.8014186784,-2.1966592673,-13.0761491439,-1.4733117871,18904
65.7105214286,0.97,33.2144,-7.2036151452,-5.8182975525,-2.2062669628,-13.0219126977,-1.3853175927,18915
68.2599166667,0.97,33.211,-7.2236678339,-5.7738223921,-2.2168632796,-12.997490226,-1.4498454419,18925
69.6229074405,0.97,33.2086,-7.2056135435,-5.7869685355,-2.2257519448,-12.992582079,-1.418645008,18935
72.6514133333,0.97,33.2074,-7.2085425292,-5.7855385043,-2.2196835698,-12.9940810335,-1.423004025,18946
69.0567142857,0.97,33.2055,-7.2061566759,-5.8463030342,-2.2023072757,-13.0524597101,-1.3598536417,18956
68.8718285714,0.97,33.2034,-7.1888781445,-5.825989425,-2.2097498884,-13.0148675695,-1.3628887195,18967
69.29480625,0.97,33.1992,-7.230713086,-5.802712536,-2.2048738393,-13.033425622,-1.42800055,18977
74.450989881,0.97,33.1987,-7.2199265308,-5.8219914195,-2.1970845867,-13.0419179503,-1.3979351113,18988
64.1950410714,0.97,33.1965,-7.1932869716,-5.7472561017,-2.2408695685,-12.9405430733,-1.4460308699,18998
68.5621083832,0.97,33.1931,-7.1426736975,-5.8319183246,-2.2040948289,-12.974592022,-1.3107553729,19009
68.83875,0.97,33.1891,-7.1414444507,-5.8346841442,-2.2195650499,-12.9761285949,-1.3067603066,19019
67.136443787,0.97,33.1879,-7.2034184306,-5.7580500174,-2.2069129624,-12.961468448,-1.4453684131,19030
64.0785505917,0.97,33.1837,-7.1440975045,-5.8323964439,-2.2050128575,-12.9764939484,-1.3117010606,19040
67.8395591716,0.97,33.1799,-7.1544797561,-5.8051682694,-2.206558006,-12.9596480255,-1.3493114867,19051
66.8433976331,0.97,33.1793,-7.1424156384,-5.7649309106,-2.2369421409,-12.907346549,-1.3774847278,19061
72.0460665663,0.97,33.1753,-7.0701197104,-5.8330269791,-2.208624065,-12.9031466896,-1.2370927313,19071
65.3662952941,0.97,33.1718,-7.0521300913,-5.8344652089,-2.2110034407,-12.8865953001,-1.2176648824,19082
66.9866721893,0.97,33.1691,-7.0635682997,-5.8548076819,-2.2048033035,-12.9183759816,-1.2087606178,19092
68.5293769231,0.97,33.1693,-7.0814280784,-5.8205679598,-2.238667244,-12.9019960382,-1.2608601186,19103
69.6971947368,0.97,33.1679,-7.0726292092,-5.8063579204,-2.255337776,-12.8789871296,-1.2662712889,19113
66.27524,0.97,33.1649,-7.1636901798,-5.8517518754,-2.2107065367,-13.0154420553,-1.3119383044,19124
66.3031139053,0.97,33.1628,-7.0830102818,-5.7814928539,-2.2308616992,-12.8645031356,-1.3015174279,19134
73.5666627219,0.97,33.1632,-7.1363927713,-5.789687974,-2.2298826136,-12.9260807453,-1.3467047973,19145
63.374645858,0.97,33.1613,-7.1525589412,-5.7813403876,-2.2398767313,-12.9338993287,-1.3712185536,19155
62.6628835294,0.97,33.1607,-7.1483881391,-5.8674188185,-2.1984508463,-13.0158069576,-1.2809693205,19165
65.8538882353,0.97,33.1599,-7.0803561856,-5.7781443445,-2.2629728105,-12.8585005301,-1.302211841,19176
65.0998052941,0.97,33.1588,-7.1276180518,-5.8013803296,-2.2194523004,-12.9289983815,-1.3262377222,19186
61.1052333333,0.97,33.1573,-7.1469131534,-5.7578594474,-2.2286310611,-12.9047726008,-1.3890537059,19197
64.2395380117,0.97,33.1561,-7.1583591283,-5.7999809513,-2.2206410116,-12.9583400796,-1.358378177,19207
65.1625982659,0.97,33.155,-7.148241991,-5.873114948,-2.195942465,-13.021356939,-1.2751270429,19218
68.5842736527,0.97,33.1551,-7.0772666338,-5.7421705479,-2.2430419204,-12.8194371816,-1.3350960859,19228
61.6528880814,0.97,33.1525,-7.1387100899,-5.762971344,-2.2442693705,-12.9016814338,-1.3757387459,19239
64.2566294118,0.97,33.1499,-7.1280272865,-5.7381800961,-2.2517191226,-12.8662073826,-1.3898471904,19249
64.6260058824,0.97,33.1486,-7.1418024429,-5.7729582522,-2.2362116105,-12.9147606951,-1.3688441908,19260
69.1164002907,0.97,33.1475,-7.1217539812,-5.7907457183,-2.2165983028,-12.9124996995,-1.3310082628,19270
59.8876444444,0.97,33.1441,-7.1069688247,-5.8248128574,-2.232213366,-12.9317816821,-1.2821559674,19280
63.6983436416,0.97,33.1415,-7.119529287,-5.7539469158,-2.2396878559,-12.8734762027,-1.3655823712,19291
64.1133105263,0.97,33.1372,-7.0753387278,-5.7293642317,-2.2725853485,-12.8047029594,-1.3459744961,19301
62.6999639535,0.97,33.1402,-7.1453934465,-5.8030323575,-2.2283901466,-12.948425804,-1.342361089,19312
59.5836916185,0.97,33.1349,-7.0889048392,-5.7940546674,-2.2496400265,-12.8829595066,-1.2948501718,19322
63.6248139535,0.9670970971,33.1344,-7.0765754048,-5.8187623528,-2.2364115128,-12.8953377575,-1.257813052,19333
63.3694699422,0.97,33.1346,-7.0466834192,-5.7414797715,-2.2784092688,-12.7881631907,-1.3052036477,19343
58.883922093,0.97,33.1306,-7.0626447163,-5.8134690211,-2.2194666422,-12.8761137375,-1.2491756952,19354
60.7001815029,0.97,33.1292,-7.024684092,-5.7498277351,-2.2598469558,-12.7745118271,-1.2748563569,19364
62.8765678161,0.97,33.1281,-7.0100615043,-5.8046263432,-2.2192481878,-12.8146878476,-1.2054351611,19375
65.8236370588,0.98,33.1265,-7.0919123483,-5.7109350106,-2.2762410607,-12.8028473589,-1.3809773377,19385
58.4621309456,0.97,33.1255,-7.0618592746,-5.7530410417,-2.2628370169,-12.8149003164,-1.3088182329,19396
61.250048,0.97,33.124,-7.0795499752,-5.8016025055,-2.2601522099,-12.8811524807,-1.2779474697,19406
60.871332948,0.97,33.1229,-7.0375811103,-5.8097101788,-2.2361021315,-12.8472912892,-1.2278709315,19417
68.6959916667,0.97,33.1217,-7.0328033867,-5.8185806962,-2.2255432726,-12.8513840829,-1.2142226904,19427
59.6271302857,0.97,33.1188,-7.0322300365,-5.7728691711,-2.265904131,-12.8050992076,-1.2593608653,19438
61.4735163793,0.97,33.1154,-6.9886009999,-5.8530704544,-2.2397171327,-12.8416714543,-1.1355305455,19448
62.6893491379,0.97,33.1135,-7.0704088657,-5.8010474706,-2.246414601,-12.8714563363,-1.2693613952,19459
62.7303196023,0.97,33.1144,-6.9938816461,-5.8148252451,-2.2497531962,-12.8087068913,-1.179056401,19469
60.308684,0.97,33.1094,-7.0756540022,-5.7317250743,-2.2742940089,-12.8073790765,-1.3439289279,19480
60.828968,0.97,33.1094,-7.0155538352,-5.8378709573,-2.2540201505,-12.8534247925,-1.1776828779,19490
65.4671310345,0.97,33.104,-6.9778857518,-5.8023421408,-2.2572981503,-12.7802278926,-1.175543611,19501
56.0666937143,0.98,33.1056,-7.0386760087,-5.8453547199,-2.2283567957,-12.8840307286,-1.1933212888,19511
60.2564107955,0.98,33.1009,-7.058408984,-5.8314470161,-2.2302556008,-12.8898560001,-1.226961968,19522
60.7047147727,0.98,33.0999,-7.0391337541,-5.7505999516,-2.2611961097,-12.7897337056,-1.2885338025,19532
58.2373909605,0.98,33.1001,-7.047038909,-5.7866373375,-2.2580222145,-12.8336762465,-1.2604015716,19543
55.5966589888,0.98,33.0965,-7.0759136213,-5.8278430054,-2.2433042272,-12.9037566267,-1.248070616,19553
59.9864881356,0.98,33.0947,-7.0818394978,-5.7120117176,-2.309837723,-12.7938512154,-1.3698277802,19564
60.2756548023,0.98,33.0939,-7.0577667923,-5.7094639529,-2.287092963,-12.7672307452,-1.3483028394,19574
56.2200189266,0.98,33.0939,-7.05154259,-5.7451820369,-2.2773009601,-12.796724627,-1.3063605531,19585
57.7323904494,0.98,33.0931,-7.1225447235,-5.7385516127,-2.2701468529,-12.8610963363,-1.3839931108,19595
59.885994382,0.98,33.0908,-7.0603732881,-5.8311503121,-2.2249651448,-12.8915236002,-1.229222976,19606
61.8496386364,0.98,33.0899,-7.0306141049,-5.8024683916,-2.2708761086,-12.8330824965,-1.2281457133,19616
61.0056824022,0.98,33.09,-7.0708974321,-5.7688382119,-2.2710362705,-12.839735644,-1.3020592202,19626
58.4415333333,0.98,33.0885,-7.0423693257,-5.7632078419,-2.2831889844,-12.8055771676,-1.2791614838,19637
59.0456798883,0.98,33.0876,-7.0668823678,-5.7207865005,-2.295984434,-12.7876688683,-1.3460958673,19647
65.3589005587,0.98,33.0875,-6.9926083463,-5.7500341199,-2.3051528307,-12.7426424662,-1.2425742265,19658
55.2809550562,0.98,33.0878,-7.0709115997,-5.7840737077,-2.2827744413,-12.8549853074,-1.2868378919,19668
58.3801201117,0.98,33.0867,-7.0852673002,-5.8247041062,-2.2644682915,-12.9099714064,-1.260563194,19679
59.1361234637,0.98,33.0866,-7.1193602723,-5.7608704291,-2.288287907,-12.8802307014,-1.3584898433,19690
58.4647904494,0.98,33.0863,-7.1025865261,-5.8167322431,-2.2538682943,-12.9193187692,-1.285854283,19700
57.1590583799,0.98,33.0855,-7.1019379599,-5.6430403364,-2.321436877,-12.7449782963,-1.4588976236,19711
57.9065837079,0.98,33.0849,-7.0303202713,-5.7158655257,-2.3107885757,-12.746185797,-1.3144547457,19721
63.7589736842,0.98,33.0852,-7.094091742,-5.7515058032,-2.3000005555,-12.8455975451,-1.3425859388,19732
53.8412374302,0.98,33.0847,-7.15902416,-5.7161521288,-2.2983384883,-12.8751762888,-1.4428720312,19742
57.4000804469,0.98,33.0849,-7.1819501447,-5.7693879546,-2.2992463841,-12.9513380993,-1.4125621901,19753
57.7137166667,0.98,33.0839,-7.1323329712,-5.6921894291,-2.3074617706,-12.8245224003,-1.4401435421,19763
58.2398375,0.9832667333,33.0842,-7.0649192033,-5.7397471518,-2.298973787,-12.8046663551,-1.3251720515,19774
52.3162906593,0.97,33.0837,-7.0897506809,-5.7170955268,-2.2944789712,-12.8068462077,-1.372655154,19784
57.4211572626,0.97,33.0824,-7.024043757,-5.6729648612,-2.328404706,-12.6970086183,-1.3510788958,19795
56.6214375,0.97,33.0821,-7.0128589967,-5.7566698921,-2.2867490335,-12.7695288888,-1.2561891046,19805
54.3355298343,0.98,33.0821,-7.0203798542,-5.7291422215,-2.328588915,-12.7495220757,-1.2912376327,19816
53.8556505495,0.98,33.0806,-7.067130096,-5.7359490127,-2.2991069807,-12.8030791087,-1.3311810832,19826
56.982641989,0.98,33.0781,-7.0805250092,-5.760366361,-2.2938862224,-12.8408913702,-1.3201586482,19837
56.4346333333,0.98,33.0785,-7.1134645632,-5.5896303571,-2.3735841267,-12.7030949203,-1.523834206,19847
51.9670256831,0.98,33.0753,-7.164278194,-5.6936376751,-2.3232123058,-12.8579158691,-1.470640519,19858
54.9124277473,0.98,33.0744,-7.1279766122,-5.7862503468,-2.2917652688,-12.914226959,-1.3417262654,19868
55.1245519444,0.98,33.0717,-7.1038834028,-5.7443949144,-2.31049697,-12.8482783172,-1.3594884884,19879
59.9809882353,0.98,33.0712,-7.1644147285,-5.7273486551,-2.3269967878,-12.8917633836,-1.4370660734,19889
53.4600521978,0.98,33.0678,-7.1531466104,-5.7407191483,-2.3510017085,-12.8938657588,-1.4124274621,19900
55.9835074586,0.98,33.0683,-7.1290425021,-5.7126922524,-2.3374422756,-12.8417347545,-1.4163502497,19910
55.9613766667,0.98,33.0653,-7.1147326387,-5.7253131202,-2.314916541,-12.8400457589,-1.3894195185,19921
58.7178863388,0.98,33.0657,-7.0794293549,-5.7599217985,-2.3019250439,-12.8393511534,-1.3195075564,19931
54.965535989,0.98,33.0624,-7.1255602017,-5.6905846852,-2.351599907,-12.8161448869,-1.4349755165,19942
55.5084187845,0.98,33.0606,-7.1394074626,-5.7440189207,-2.3130909832,-12.8834263834,-1.3953885419,19952
62.0980622951,0.98,33.0615,-7.0058638786,-5.7662164345,-2.3324797419,-12.7720803131,-1.2396474442,19963
53.4934997238,0.97,33.0604,-7.165168922,-5.7641389804,-2.3277185746,-12.9293079024,-1.4010299416,19973
55.4277606557,0.98,33.0585,-7.1033471421,-5.6937212902,-2.3407640966,-12.7970684323,-1.4096258519,19984
55.6697098361,0.98,33.056,-7.1031304164,-5.762198386,-2.3270062129,-12.8653288024,-1.3409320303,19994
54.8325947802,0.98,33.0544,-7.0846822849,-5.7970382289,-2.3143810006,-12.8817205138,-1.2876440561,20004
51.1365785714,0.98,33.0536,-7.1398931732,-5.6982191703,-2.361327396,-12.8381123435,-1.4416740029,20015
55.0783092896,0.98,33.0532,-7.1710527071,-5.7713765064,-2.325946856,-12.9424292136,-1.3996762007,20026
55.3475659341,0.98,33.0526,-7.0967243476,-5.726344494,-2.3527207558,-12.8230688416,-1.3703798536,20036
57.4257769231,0.98,33.0521,-7.0651644766,-5.8129749158,-2.3304481309,-12.8781393925,-1.2521895608,20046
51.622302459,0.98,33.0508,-7.1231934388,-5.7154861219,-2.3315087254,-12.8386795607,-1.4077073169,20057
55.0296255495,0.98,33.0485,-7.0236312085,-5.7567675146,-2.3371889933,-12.7803987231,-1.2668636938,20068
54.1428571429,0.98,33.0493,-7.1389877604,-5.7189629366,-2.3569807195,-12.857950697,-1.4200248237,20078
49.9498508197,0.97,33.0481,-7.1116377115,-5.705757585,-2.3629129521,-12.8173952965,-1.4058801266,20089
53.3536326923,0.96645,33.0466,-7.1544266056,-5.7417426527,-2.3423436359,-12.8961692583,-1.4126839529,20099
54.1510833333,0.98,33.0438,-7.0917309677,-5.7172883511,-2.3583803039,-12.8090193188,-1.3744426167,20110
57.7021083333,0.97,33.0434,-7.1031668121,-5.7722568918,-2.3584917867,-12.8754237038,-1.3309099203,20120
51.2183853261,0.97,33.0424,-7.097490175,-5.7859156862,-2.3227747157,-12.8834058612,-1.3115744888,20131
54.4950925414,0.97,33.0411,-7.1128428241,-5.777338951,-2.3642915064,-12.8901817751,-1.335503873,20141
54.025156044,0.97,33.0385,-7.1571791636,-5.6009764448,-2.4185899745,-12.7581556084,-1.5562027189,20152
58.432636413,0.97,33.0384,-7.1601265163,-5.6047420718,-2.4085765306,-12.7648685881,-1.5553844444,20162
53.8533639344,0.97,33.042,-7.1548283032,-5.7088726447,-2.3599984445,-12.8637009479,-1.4459556584,20173
54.5486445055,0.97,33.041,-7.1769459211,-5.7007729976,-2.38412695,-12.8777189187,-1.4761729236,20183
57.42615,0.97,33.0382,-7.1753502776,-5.689453633,-2.3995526603,-12.8648039106,-1.4858966446,20194
52.4931245902,0.97,33.0396,-7.1862071607,-5.6896931523,-2.3920036467,-12.875900313,-1.4965140083,20204
54.4077840659,0.97,33.0371,-7.2273298444,-5.7364908945,-2.3748139713,-12.9638207389,-1.4908389499,20215
54.6598983425,0.98,33.0324,-7.1901572936,-5.6894338031,-2.4157601875,-12.8795910967,-1.5007234905,20225
57.9605346154,0.97,33.0333,-7.1717195374,-5.7091557274,-2.4081860066,-12.8808752648,-1.46256381,20236
50.3135812155,0.97,33.0302,-7.2177672312,-5.6742566597,-2.4063130515,-12.8920238909,-1.5435105715,20246
54.4262696133,0.97,33.0281,-7.124500082,-5.6715641256,-2.42276398,-12.7960642076,-1.4529359565,20257
54.7090157895,0.97,33.0273,-7.1672813399,-5.7425400581,-2.3971401706,-12.909821398,-1.4247412818,20267
52.901859116,0.98,33.0262,-7.1331794219,-5.6500872374,-2.4638525004,-12.7832666593,-1.4830921844,20278
50.6875596685,0.98,33.023,-7.1547955172,-5.6608985057,-2.4472119381,-12.8156940229,-1.4938970114,20288
54.5540586777,0.98,33.0216,-7.2242089602,-5.7518226511,-2.3974363253,-12.9760316113,-1.4723863091,20299
53.5374928177,0.98,33.0219,-7.185109219,-5.6607825908,-2.4347373078,-12.8458918099,-1.5243266282,20309
50.1469715847,0.98,33.022,-7.1456492165,-5.6734456987,-2.4398403077,-12.8190949153,-1.4722035178,20320
53.001057377,0.98,33.0196,-7.2758408899,-5.7414073103,-2.3847679619,-13.0172482002,-1.5344335796,20330
54.6201209945,0.98,33.0178,-7.1956480087,-5.6987779797,-2.3961370922,-12.8944259884,-1.496870029,20341
59.1098354749,0.9837562438,33.0187,-7.1567563342,-5.7378509548,-2.4182250278,-12.894607289,-1.4189053794,20351
51.0577708791,0.97,33.0164,-7.1422850953,-5.7602853129,-2.4047720765,-12.9025704082,-1.3819997824,20362
54.4226121547,0.97,33.0158,-7.1559726952,-5.7029078737,-2.4511640787,-12.858880569,-1.4530648215,20372
54.3402261111,0.97,33.0151,-7.1929569824,-5.7815037254,-2.4009600027,-12.9744607078,-1.411453257,20383
58.1380336111,0.97,33.0149,-7.2726019469,-5.6742225663,-2.4069250732,-12.9468245132,-1.5983793807,20393
53.3360259669,0.97,33.0143,-7.2032766432,-5.6836800801,-2.4507953857,-12.8869567233,-1.519596563,20404
54.4162525,0.97,33.0121,-7.1466562457,-5.6932704463,-2.4435401758,-12.839926692,-1.4533857993,20414
60.8220139665,0.97,33.0117,-7.1776338005,-5.6407224717,-2.4666222902,-12.8183562722,-1.5369113287,20425
53.1846563536,0.97,33.0135,-7.2338640339,-5.7423844908,-2.4270823981,-12.9762485247,-1.4914795432,20435
54.0947625698,0.97,33.0102,-7.1759888454,-5.7670805913,-2.4335402364,-12.9430694367,-1.4089082541,20446
54.6281798343,0.97,33.0085,-7.2103191701,-5.7062296684,-2.4622148103,-12.9165488386,-1.5040895017,20456
57.5847305556,0.97,33.0088,-7.2289414889,-5.6673331859,-2.4727297327,-12.8962746748,-1.561608303,20467
49.4309298343,0.97,33.0064,-7.2190291798,-5.7740504176,-2.4355616261,-12.9930795973,-1.4449787622,20477
54.2396280556,0.9659939455,33.0037,-7.2843899651,-5.722388243,-2.4313664799,-13.0067782081,-1.5620017221,20488
54.51421,0.97,33.0035,-7.2674132749,-5.7079018483,-2.4419047823,-12.9753151232,-1.5595114266,20498
51.9775216667,0.97,33.0028,-7.2877859461,-5.7110003855,-2.4385351378,-12.9987863316,-1.5767855606,20509
50.8800324022,0.97,33.0013,-7.1993495662,-5.7307133523,-2.4415285502,-12.9300629185,-1.4686362139,20519
54.3648863128,0.97,32.9999,-7.1576214248,-5.7662174544,-2.4619383308,-12.9238388791,-1.3914039704,20530
54.2965377778,0.97,32.9973,-7.2401211279,-5.7411521646,-2.4447320987,-12.9812732925,-1.4989689633,20540
49.3953645251,0.96,32.9956,-7.2346735741,-5.7254037269,-2.4508990452,-12.960077301,-1.5092698472,20551
52.6600458101,0.9560639361,32.9951,-7.1959023277,-5.7741242425,-2.4411399599,-12.9700265702,-1.4217780852,20561
53.4801752809,0.97,32.9927,-7.1941403431,-5.7444715676,-2.4475412591,-12.9386119107,-1.4496687756,20572
59.9988460894,0.97,32.9926,-7.2479848668,-5.721747492,-2.4586980407,-12.9697323588,-1.5262373748,20582
50.8713695531,0.97,32.989,-7.1739388308,-5.7309729315,-2.452418391,-12.9049117624,-1.4429658993,20593
53.6997782123,0.97,32.9881,-7.1530238604,-5.7407589791,-2.4761227011,-12.8937828394,-1.4122648813,20603
53.7378696629,0.97,32.9881,-7.1651266983,-5.7991171479,-2.4459334188,-12.9642438462,-1.3660095505,20614
58.0182,0.96,32.9887,-7.2008950371,-5.8128520985,-2.4508375581,-13.0137471356,-1.3880429386,20624
53.2220438547,0.96,32.9844,-7.2145242957,-5.7234124613,-2.4867514885,-12.937936757,-1.4911118344,20635
54.0199092179,0.95,32.9843,-7.2585712193,-5.7179115306,-2.4680062211,-12.9764827499,-1.5406596887,20645
57.4218508523,0.95,32.9832,-7.2618624319,-5.7727536369,-2.4421050683,-13.0346160688,-1.489108795,20656
53.0783564607,0.95,32.984,-7.1426904562,-5.7323540938,-2.4899320845,-12.87504455,-1.4103363624,20666
53.7991576271,0.95,32.9814,-7.1297269715,-5.8318399346,-2.4617740256,-12.961566906,-1.2978870369,20677
54.2446556497,0.95,32.98,-7.2486449531,-5.7613192032,-2.4667157816,-13.0099641563,-1.48732575,20687
57.1624067797,0.95,32.9807,-7.2474103575,-5.6814878572,-2.508710409,-12.9288982147,-1.5659225003,20698
48.455775,0.95,32.9799,-7.3211387908,-5.7440118541,-2.4786398876,-13.0651506449,-1.5771269367,20708
54.1387680791,0.95,32.9788,-7.267496217,-5.7551510889,-2.4751301646,-13.0226473059,-1.5123451282,20719
54.2635488827,0.95,32.9774,-7.2416335473,-5.7685779771,-2.502246192,-13.0102115244,-1.4730555702,20729
50.3420203343,0.95,32.978,-7.2324595635,-5.8131723991,-2.4695966077,-13.0456319626,-1.4192871643,20740
50.6041926554,0.95,32.9757,-7.2822303837,-5.8446369954,-2.4640791534,-13.126867379,-1.4375933883,20750
54.0063050562,0.95,32.9747,-7.2385258754,-5.7680540952,-2.4950190068,-13.0065799706,-1.4704717802,20761
52.8582210674,0.95,32.974,-7.2381132962,-5.8002870618,-2.4831450086,-13.0384003579,-1.4378262344,20771
